1.000000e+01 0.000000e+00 9.091792e-01 
1.000000e+01 9.090909e-01 9.091148e-01 
1.000000e+01 1.818182e+00 9.090504e-01 
1.000000e+01 2.727273e+00 9.088766e-01 
1.000000e+01 3.636364e+00 9.083537e-01 
1.000000e+01 4.545455e+00 9.078308e-01 
1.000000e+01 5.454545e+00 9.074313e-01 
1.000000e+01 6.363636e+00 9.071669e-01 
1.000000e+01 7.272727e+00 9.069026e-01 
1.000000e+01 8.181818e+00 9.063185e-01 
1.000000e+01 9.090909e+00 9.056074e-01 
1.000000e+01 1.000000e+01 9.048962e-01 
1.000000e+01 1.090909e+01 9.040763e-01 
1.000000e+01 1.181818e+01 9.032511e-01 
1.000000e+01 1.272727e+01 9.023460e-01 
1.000000e+01 1.363636e+01 9.011054e-01 
1.000000e+01 1.454545e+01 8.998648e-01 
1.000000e+01 1.545455e+01 8.987538e-01 
1.000000e+01 1.636364e+01 8.978140e-01 
1.000000e+01 1.727273e+01 8.968741e-01 
1.000000e+01 1.818182e+01 8.956681e-01 
1.000000e+01 1.909091e+01 8.943307e-01 
1.000000e+01 2.000000e+01 8.929933e-01 
1.000000e+01 2.090909e+01 8.916292e-01 
1.000000e+01 2.181818e+01 8.902625e-01 
1.000000e+01 2.272727e+01 8.888893e-01 
1.000000e+01 2.363636e+01 8.874784e-01 
1.000000e+01 2.454545e+01 8.860674e-01 
1.000000e+01 2.545455e+01 8.846624e-01 
1.000000e+01 2.636364e+01 8.832668e-01 
1.000000e+01 2.727273e+01 8.818712e-01 
1.000000e+01 2.818182e+01 8.804476e-01 
1.000000e+01 2.909091e+01 8.790072e-01 
1.000000e+01 3.000000e+01 8.775667e-01 
1.000000e+01 3.090909e+01 8.758680e-01 
1.000000e+01 3.181818e+01 8.741278e-01 
1.000000e+01 3.272727e+01 8.724185e-01 
1.000000e+01 3.363636e+01 8.709845e-01 
1.000000e+01 3.454545e+01 8.695506e-01 
1.000000e+01 3.545455e+01 8.680219e-01 
1.000000e+01 3.636364e+01 8.663082e-01 
1.000000e+01 3.727273e+01 8.645946e-01 
1.000000e+01 3.818182e+01 8.628858e-01 
1.000000e+01 3.909091e+01 8.611805e-01 
1.000000e+01 4.000000e+01 8.594752e-01 
1.000000e+01 4.090909e+01 8.577625e-01 
1.000000e+01 4.181818e+01 8.560481e-01 
1.000000e+01 4.272727e+01 8.543523e-01 
1.000000e+01 4.363636e+01 8.529795e-01 
1.000000e+01 4.454545e+01 8.516067e-01 
1.000000e+01 4.545455e+01 8.501480e-01 
1.000000e+01 4.636364e+01 8.484818e-01 
1.000000e+01 4.727273e+01 8.468156e-01 
1.000000e+01 4.818182e+01 8.451687e-01 
1.000000e+01 4.909091e+01 8.435387e-01 
1.000000e+01 5.000000e+01 8.419086e-01 
1.000000e+01 5.090909e+01 8.402942e-01 
1.000000e+01 5.181818e+01 8.386844e-01 
1.000000e+01 5.272727e+01 8.370746e-01 
1.000000e+01 5.363636e+01 8.354660e-01 
1.000000e+01 5.454545e+01 8.338574e-01 
1.000000e+01 5.545455e+01 8.321923e-01 
1.000000e+01 5.636364e+01 8.303550e-01 
1.000000e+01 5.727273e+01 8.285177e-01 
1.000000e+01 5.818182e+01 8.268249e-01 
1.000000e+01 5.909091e+01 8.252853e-01 
1.000000e+01 6.000000e+01 8.237456e-01 
1.000000e+01 6.090909e+01 8.222218e-01 
1.000000e+01 6.181818e+01 8.207041e-01 
1.000000e+01 6.272727e+01 8.191863e-01 
1.000000e+01 6.363636e+01 8.176707e-01 
1.000000e+01 6.454545e+01 8.161551e-01 
1.000000e+01 6.545455e+01 8.146462e-01 
1.000000e+01 6.636364e+01 8.131640e-01 
1.000000e+01 6.727273e+01 8.116819e-01 
1.000000e+01 6.818182e+01 8.102084e-01 
1.000000e+01 6.909091e+01 8.087462e-01 
1.000000e+01 7.000000e+01 8.072839e-01 
1.000000e+01 7.090909e+01 8.058350e-01 
1.000000e+01 7.181818e+01 8.043925e-01 
1.000000e+01 7.272727e+01 8.029500e-01 
1.000000e+01 7.363636e+01 8.015110e-01 
1.000000e+01 7.454545e+01 8.000724e-01 
1.000000e+01 7.545455e+01 7.986381e-01 
1.000000e+01 7.636364e+01 7.972277e-01 
1.000000e+01 7.727273e+01 7.958172e-01 
1.000000e+01 7.818182e+01 7.944142e-01 
1.000000e+01 7.909091e+01 7.930225e-01 
1.000000e+01 8.000000e+01 7.916309e-01 
1.000000e+01 8.090909e+01 7.902511e-01 
1.000000e+01 8.181818e+01 7.888783e-01 
1.000000e+01 8.272727e+01 7.875055e-01 
1.000000e+01 8.363636e+01 7.861423e-01 
1.000000e+01 8.454545e+01 7.847805e-01 
1.000000e+01 8.545455e+01 7.834208e-01 
1.000000e+01 8.636364e+01 7.820780e-01 
1.000000e+01 8.727273e+01 7.807352e-01 
1.000000e+01 8.818182e+01 7.793981e-01 
1.000000e+01 8.909091e+01 7.780715e-01 
1.000000e+01 9.000000e+01 7.767449e-01 
1.008016e+01 0.000000e+00 9.091792e-01 
1.008016e+01 9.090909e-01 9.091148e-01 
1.008016e+01 1.818182e+00 9.090504e-01 
1.008016e+01 2.727273e+00 9.088766e-01 
1.008016e+01 3.636364e+00 9.083537e-01 
1.008016e+01 4.545455e+00 9.078308e-01 
1.008016e+01 5.454545e+00 9.074313e-01 
1.008016e+01 6.363636e+00 9.071669e-01 
1.008016e+01 7.272727e+00 9.069026e-01 
1.008016e+01 8.181818e+00 9.063185e-01 
1.008016e+01 9.090909e+00 9.056074e-01 
1.008016e+01 1.000000e+01 9.048962e-01 
1.008016e+01 1.090909e+01 9.040763e-01 
1.008016e+01 1.181818e+01 9.032511e-01 
1.008016e+01 1.272727e+01 9.023460e-01 
1.008016e+01 1.363636e+01 9.011054e-01 
1.008016e+01 1.454545e+01 8.998648e-01 
1.008016e+01 1.545455e+01 8.987538e-01 
1.008016e+01 1.636364e+01 8.978140e-01 
1.008016e+01 1.727273e+01 8.968741e-01 
1.008016e+01 1.818182e+01 8.956681e-01 
1.008016e+01 1.909091e+01 8.943307e-01 
1.008016e+01 2.000000e+01 8.929933e-01 
1.008016e+01 2.090909e+01 8.916292e-01 
1.008016e+01 2.181818e+01 8.902625e-01 
1.008016e+01 2.272727e+01 8.888893e-01 
1.008016e+01 2.363636e+01 8.874784e-01 
1.008016e+01 2.454545e+01 8.860674e-01 
1.008016e+01 2.545455e+01 8.846624e-01 
1.008016e+01 2.636364e+01 8.832668e-01 
1.008016e+01 2.727273e+01 8.818712e-01 
1.008016e+01 2.818182e+01 8.804476e-01 
1.008016e+01 2.909091e+01 8.790072e-01 
1.008016e+01 3.000000e+01 8.775667e-01 
1.008016e+01 3.090909e+01 8.758680e-01 
1.008016e+01 3.181818e+01 8.741278e-01 
1.008016e+01 3.272727e+01 8.724185e-01 
1.008016e+01 3.363636e+01 8.709845e-01 
1.008016e+01 3.454545e+01 8.695506e-01 
1.008016e+01 3.545455e+01 8.680219e-01 
1.008016e+01 3.636364e+01 8.663082e-01 
1.008016e+01 3.727273e+01 8.645946e-01 
1.008016e+01 3.818182e+01 8.628858e-01 
1.008016e+01 3.909091e+01 8.611805e-01 
1.008016e+01 4.000000e+01 8.594752e-01 
1.008016e+01 4.090909e+01 8.577625e-01 
1.008016e+01 4.181818e+01 8.560481e-01 
1.008016e+01 4.272727e+01 8.543523e-01 
1.008016e+01 4.363636e+01 8.529795e-01 
1.008016e+01 4.454545e+01 8.516067e-01 
1.008016e+01 4.545455e+01 8.501480e-01 
1.008016e+01 4.636364e+01 8.484818e-01 
1.008016e+01 4.727273e+01 8.468156e-01 
1.008016e+01 4.818182e+01 8.451687e-01 
1.008016e+01 4.909091e+01 8.435387e-01 
1.008016e+01 5.000000e+01 8.419086e-01 
